Detail	hyper_turcan	hypo_turcan	hyper_adi	hypo_adi	SharedSets
TMCC2	1	0	0	0	1
WWP2	1	0	0	0	1
PRSS23	1	0	0	0	1
PAPOLG	1	0	0	0	1
C5orf41	1	0	0	0	1
SDPR	1	0	0	0	1
LOC100128675	1	0	0	0	1
CXorf15	1	0	0	0	1
MIR33A	1	0	0	0	1
TDRG1	1	0	0	0	1
C3orf25	1	0	0	0	1
CCL19	1	0	0	0	1
UBB	1	0	0	0	1
PPAP2C	1	0	0	0	1
ZNF552	1	0	0	0	1
KRT18	1	0	0	0	1
DEK	1	0	0	0	1
FAM176B	1	0	0	0	1
MTDH	1	0	0	0	1
SCGB2A1	1	0	0	0	1
FAM110B	1	0	0	0	1
MYH10	1	0	0	0	1
MAPK3	1	0	0	0	1
RECQL4	1	0	0	0	1
SLC22A18	1	0	0	0	1
CLK1	1	0	0	0	1
IRGC	1	0	0	0	1
PWP2	1	0	0	0	1
14-Sep	1	0	0	0	1
KCNA4	1	0	0	0	1
XKRX	1	0	0	0	1
GRB7	1	0	0	0	1
MIR889	1	0	0	0	1
FRG1	1	0	0	0	1
EFCAB2	1	0	0	0	1
PROK1	1	0	0	0	1
MBNL1	1	0	0	0	1
ABCC11	1	0	0	0	1
ZBTB32	1	0	0	0	1
ARMC9	1	0	0	0	1
ODF2L	1	0	0	0	1
LGALS12	1	0	0	0	1
CECR5	1	0	0	0	1
RB1CC1	1	0	0	0	1
CD38	1	0	0	0	1
ATP6V1B1	1	0	0	0	1
TPSAB1	1	0	0	0	1
C20orf200	1	0	0	0	1
SENP3	1	0	0	0	1
CXorf56	1	0	0	0	1
C19orf51	1	0	0	0	1
LRTOMT	1	0	0	0	1
ADAM19	1	0	0	0	1
KIRREL	1	0	0	0	1
NPM3	1	0	0	0	1
OR5B21	1	0	0	0	1
C22orf33	1	0	0	0	1
C4orf6	1	0	0	0	1
HEXA	1	0	0	0	1
GMEB2	1	0	0	0	1
ZNF569	1	0	0	0	1
MOGAT3	1	0	0	0	1
SLC45A3	1	0	0	0	1
TUBA4B	1	0	0	0	1
GLIS2	1	0	0	0	1
PLAC1L	1	0	0	0	1
SLC10A3	1	0	0	0	1
HCG22	1	0	0	0	1
PA2G4P4	1	0	0	0	1
ZNF148	1	0	0	0	1
MRPL4	1	0	0	0	1
TM4SF4	1	0	0	0	1
SNAI2	1	0	0	0	1
TBC1D21	1	0	0	0	1
EIF4G1	1	0	0	0	1
SAPS2	1	0	0	0	1
C7orf72	1	0	0	0	1
TP53	1	0	0	0	1
AVIL	1	0	0	0	1
NAA20	1	0	0	0	1
EIF1AY	1	0	0	0	1
TYSND1	1	0	0	0	1
PSMC3	1	0	0	0	1
TTC27	1	0	0	0	1
APLP2	1	0	0	0	1
ZNF876P	1	0	0	0	1
IL13RA1	1	0	0	0	1
SLC4A8	1	0	0	0	1
PALB2	1	0	0	0	1
XPO6	1	0	0	0	1
PRSS8	1	0	0	0	1
CUL4B	1	0	0	0	1
FLRT1	1	0	0	0	1
MAPK12	1	0	0	0	1
PAOX	1	0	0	0	1
FLJ10661	1	0	0	0	1
MED17	1	0	0	0	1
FOXM1	1	0	0	0	1
CCDC113	1	0	0	0	1
LMLN	1	0	0	0	1
KBTBD5	1	0	0	0	1
PDE6A	1	0	0	0	1
LAMA4	1	0	0	0	1
TGFBR3	1	0	0	0	1
FBXL7	1	0	0	0	1
SRFBP1	1	0	0	0	1
MIR29C	1	0	0	0	1
LOC440335	1	0	0	0	1
ANKRD26	1	0	0	0	1
TMEM121	1	0	0	0	1
MCAM	1	0	0	0	1
AP3S2	1	0	0	0	1
CNTD2	1	0	0	0	1
FAM120AOS	1	0	0	0	1
ADAM22	1	0	0	0	1
NPHP4	1	0	0	0	1
TRIM34	1	0	0	0	1
ANXA8L2	1	0	0	0	1
MYO1E	1	0	0	0	1
GSG1	1	0	0	0	1
ZNF282	1	0	0	0	1
BLNK	1	0	0	0	1
C4orf14	1	0	0	0	1
CUL2	1	0	0	0	1
OR14J1	1	0	0	0	1
CNTFR	1	0	0	0	1
C1orf27	1	0	0	0	1
IL7	1	0	0	0	1
UNC93A	1	0	0	0	1
GNRHR	1	0	0	0	1
COX4I2	1	0	0	0	1
CSPG4	1	0	0	0	1
C15orf2	1	0	0	0	1
MRPL28	1	0	0	0	1
ELOVL4	1	0	0	0	1
FCRL1	1	0	0	0	1
KLF17	1	0	0	0	1
SLC37A4	1	0	0	0	1
CLDN6	1	0	0	0	1
LGI2	1	0	0	0	1
DENND1C	1	0	0	0	1
PSMA5	1	0	0	0	1
ZNF711	1	0	0	0	1
MED12	1	0	0	0	1
HBZ	1	0	0	0	1
RUNDC2A	1	0	0	0	1
LOC649395	1	0	0	0	1
TRAM2	1	0	0	0	1
PPP1R3E	1	0	0	0	1
LOC151534	1	0	0	0	1
RAB3IP	1	0	0	0	1
HPD	1	0	0	0	1
LOC653486	1	0	0	0	1
GPR172B	1	0	0	0	1
UFSP2	1	0	0	0	1
LMAN2	1	0	0	0	1
UBE2MP1	1	0	0	0	1
MC1R	1	0	0	0	1
ADA	1	0	0	0	1
NME5	1	0	0	0	1
TTLL1	1	0	0	0	1
LOC728613	1	0	0	0	1
DAZAP2	1	0	0	0	1
SLC20A2	1	0	0	0	1
SLC25A33	1	0	0	0	1
RUFY1	1	0	0	0	1
SPSB2	1	0	0	0	1
TMEM108	1	0	0	0	1
TTC23L	1	0	0	0	1
ADAM11	1	0	0	0	1
LRRC16A	1	0	0	0	1
AGXT2L1	1	0	0	0	1
WBSCR28	1	0	0	0	1
PCDH19	1	0	0	0	1
RBM45	1	0	0	0	1
SPNS2	1	0	0	0	1
RRP12	1	0	0	0	1
DENND4B	1	0	0	0	1
TREH	1	0	0	0	1
UNC93B1	1	0	0	0	1
COL1A2	1	0	0	0	1
KRTAP5-8	1	0	0	0	1
FNDC8	1	0	0	0	1
LMO7	1	0	0	0	1
C1orf107	1	0	0	0	1
DUSP9	1	0	0	0	1
CCDC57	1	0	0	0	1
SPR	1	0	0	0	1
ARL5C	1	0	0	0	1
TSEN54	1	0	0	0	1
HS3ST3A1	1	0	0	0	1
C10orf71	1	0	0	0	1
FOXO4	1	0	0	0	1
PIGQ	1	0	0	0	1
COL11A1	1	0	0	0	1
C11orf90	1	0	0	0	1
ZNF280D	1	0	0	0	1
SMPD4	1	0	0	0	1
GGTA1	1	0	0	0	1
LOC339524	1	0	0	0	1
LOC606724	1	0	0	0	1
ZNF823	1	0	0	0	1
APITD1	1	0	0	0	1
C7orf53	1	0	0	0	1
TCP10L	1	0	0	0	1
LOC100286844	1	0	0	0	1
YJEFN3	1	0	0	0	1
ZNF414	1	0	0	0	1
TOP2A	1	0	0	0	1
CNKSR3	1	0	0	0	1
SNX22	1	0	0	0	1
SGSM3	1	0	0	0	1
NLGN4Y	1	0	0	0	1
OXR1	1	0	0	0	1
NCRNA00094	1	0	0	0	1
C22orf30	1	0	0	0	1
FAM66C	1	0	0	0	1
NID1	1	0	0	0	1
PNPT1	1	0	0	0	1
MDC1	1	0	0	0	1
SBF1P1	1	0	0	0	1
FZD2	1	0	0	0	1
ACCS	1	0	0	0	1
DGCR14	1	0	0	0	1
ZNF714	1	0	0	0	1
MUSTN1	1	0	0	0	1
SPINK2	1	0	0	0	1
PAPOLA	1	0	0	0	1
HAAO	1	0	0	0	1
MIR645	1	0	0	0	1
GMPR2	1	0	0	0	1
FGF8	1	0	0	0	1
ZNF814	1	0	0	0	1
DDX19A	1	0	0	0	1
PCNP	1	0	0	0	1
ASAM	1	0	0	0	1
SMYD3	1	0	0	0	1
CDC14B	1	0	0	0	1
PAPSS2	1	0	0	0	1
PRDM15	1	0	0	0	1
NUP54	1	0	0	0	1
KRT6C	1	0	0	0	1
PQLC3	1	0	0	0	1
ZNF84	1	0	0	0	1
C7orf65	1	0	0	0	1
SIK3	1	0	0	0	1
MFSD1	1	0	0	0	1
AP3B2	1	0	0	0	1
C22orf40	1	0	0	0	1
MEF2A	1	0	0	0	1
TENC1	1	0	0	0	1
TPM1	1	0	0	0	1
TMEM171	1	0	0	0	1
TMEM71	1	0	0	0	1
PSRC1	1	0	0	0	1
C19orf20	1	0	0	0	1
ZNF354B	1	0	0	0	1
C19orf6	1	0	0	0	1
LYG1	1	0	0	0	1
NEK4	1	0	0	0	1
PCDH9	1	0	0	0	1
NSMCE4A	1	0	0	0	1
BGN	1	0	0	0	1
FERMT1	1	0	0	0	1
C2orf34	1	0	0	0	1
CAMP	1	0	0	0	1
SLC5A1	1	0	0	0	1
TMEM9	1	0	0	0	1
TRPM4	1	0	0	0	1
OR1G1	1	0	0	0	1
APOA1	1	0	0	0	1
BCS1L	1	0	0	0	1
ZNF790	1	0	0	0	1
RELT	1	0	0	0	1
CAPN2	1	0	0	0	1
OR10A2	1	0	0	0	1
RRN3P3	1	0	0	0	1
ST6GALNAC3	1	0	0	0	1
DYRK4	1	0	0	0	1
GPR180	1	0	0	0	1
CD58	1	0	0	0	1
DDX46	1	0	0	0	1
BMF	1	0	0	0	1
ZNF526	1	0	0	0	1
MIR365-1	1	0	0	0	1
ZNF487	1	0	0	0	1
CLEC5A	1	0	0	0	1
STOML1	1	0	0	0	1
LIPC	1	0	0	0	1
GDF5	1	0	0	0	1
KCNS1	1	0	0	0	1
LTC4S	1	0	0	0	1
TSPAN4	1	0	0	0	1
CST9	1	0	0	0	1
RPLP0P2	1	0	0	0	1
GFAP	1	0	0	0	1
GDPD1	1	0	0	0	1
WFDC8	1	0	0	0	1
DUSP18	1	0	0	0	1
LLGL1	1	0	0	0	1
CS	1	0	0	0	1
NEGR1	1	0	0	0	1
C11orf20	1	0	0	0	1
ROBO4	1	0	0	0	1
ZNHIT6	1	0	0	0	1
ARHGAP8	1	0	0	0	1
C16orf7	1	0	0	0	1
MCM2	1	0	0	0	1
KRT19	1	0	0	0	1
GRB14	1	0	0	0	1
RIMS1	1	0	0	0	1
TAOK3	1	0	0	0	1
MIR675	1	0	0	0	1
KCNA5	1	0	0	0	1
TBC1D4	1	0	0	0	1
CA2	1	0	0	0	1
SLC9A1	1	0	0	0	1
CDH6	1	0	0	0	1
AQP9	1	0	0	0	1
SFXN4	1	0	0	0	1
LRRC43	1	0	0	0	1
ZNF354A	1	0	0	0	1
PANK1	1	0	0	0	1
SOX6	1	0	0	0	1
LOC100130274	1	0	0	0	1
ARIH2	1	0	0	0	1
P2RX3	1	0	0	0	1
AZIN1	1	0	0	0	1
ZNF195	1	0	0	0	1
CPPED1	1	0	0	0	1
ZNF286B	1	0	0	0	1
ARMCX6	1	0	0	0	1
ANXA2	1	0	0	0	1
SLC41A1	1	0	0	0	1
MIR1279	1	0	0	0	1
PDZD3	1	0	0	0	1
AMMECR1	1	0	0	0	1
ARMCX1	1	0	0	0	1
PPARGC1B	1	0	0	0	1
ACTL8	1	0	0	0	1
DUSP12	1	0	0	0	1
LSS	1	0	0	0	1
PRDXDD1P	1	0	0	0	1
SCG5	1	0	0	0	1
GMEB1	1	0	0	0	1
PARP10	1	0	0	0	1
A4GNT	1	0	0	0	1
ASPRV1	1	0	0	0	1
KIAA0247	1	0	0	0	1
FGGY	1	0	0	0	1
GLG1	1	0	0	0	1
HPCA	1	0	0	0	1
TPTE	1	0	0	0	1
CA14	1	0	0	0	1
WSB2	1	0	0	0	1
ITGA2B	1	0	0	0	1
SUFU	1	0	0	0	1
NAALADL2	1	0	0	0	1
SARNP	1	0	0	0	1
PLVAP	1	0	0	0	1
PRND	1	0	0	0	1
PHC1	1	0	0	0	1
LOXL1	1	0	0	0	1
ZNF169	1	0	0	0	1
NADK	1	0	0	0	1
MAT1A	1	0	0	0	1
YEATS4	1	0	0	0	1
SLC16A13	1	0	0	0	1
NEK9	1	0	0	0	1
C2orf28	1	0	0	0	1
ACAN	1	0	0	0	1
TMEM109	1	0	0	0	1
GNPTG	1	0	0	0	1
PSKH1	1	0	0	0	1
CYP7B1	1	0	0	0	1
SLC9A3R1	1	0	0	0	1
PPM1A	1	0	0	0	1
TRIM21	1	0	0	0	1
PMPCA	1	0	0	0	1
GDAP1L1	1	0	0	0	1
IL1F8	1	0	0	0	1
BGLAP	1	0	0	0	1
SLC25A10	1	0	0	0	1
SPEM1	1	0	0	0	1
GSTTP2	1	0	0	0	1
C17orf99	1	0	0	0	1
ADPRHL2	1	0	0	0	1
AGPAT1	1	0	0	0	1
SNORD84	1	0	0	0	1
ERI1	1	0	0	0	1
MIP	1	0	0	0	1
TMEM202	1	0	0	0	1
PPAPDC1A	1	0	0	0	1
CCDC42	1	0	0	0	1
WHSC1L1	1	0	0	0	1
DEFB1	1	0	0	0	1
BTBD7	1	0	0	0	1
MOS	1	0	0	0	1
ST7L	1	0	0	0	1
RRM1	1	0	0	0	1
ZNF276	1	0	0	0	1
HLA-DMB	1	0	0	0	1
C1orf159	1	0	0	0	1
TYW3	1	0	0	0	1
HECTD2	1	0	0	0	1
POMT2	1	0	0	0	1
FUT5	1	0	0	0	1
CCDC87	1	0	0	0	1
IL10RA	1	0	0	0	1
BLK	1	0	0	0	1
C2orf70	1	0	0	0	1
KIAA0895	1	0	0	0	1
OR14C36	1	0	0	0	1
ITGA6	1	0	0	0	1
BCL2L14	1	0	0	0	1
FAM71F1	1	0	0	0	1
CCNA1	1	0	0	0	1
AKR1C2	1	0	0	0	1
C2orf88	1	0	0	0	1
CYP20A1	1	0	0	0	1
DCP1B	1	0	0	0	1
C13orf38	1	0	0	0	1
C6orf15	1	0	0	0	1
RNGTT	1	0	0	0	1
PAIP2B	1	0	0	0	1
SPATA24	1	0	0	0	1
FHL1	1	0	0	0	1
ALS2CR12	1	0	0	0	1
BAG2	1	0	0	0	1
ITGB4	1	0	0	0	1
NT5C2	1	0	0	0	1
LPA	1	0	0	0	1
ARHGDIA	1	0	0	0	1
CACNA2D1	1	0	0	0	1
WNT5A	1	0	0	0	1
FAM177A1	1	0	0	0	1
CPXCR1	1	0	0	0	1
CYTH4	1	0	0	0	1
SLC16A14	1	0	0	0	1
WDR45L	1	0	0	0	1
ALDH5A1	1	0	0	0	1
CHMP4A	1	0	0	0	1
HLA-DQB2	1	0	0	0	1
SFMBT1	1	0	0	0	1
PAPLN	1	0	0	0	1
ABCC4	1	0	0	0	1
DCTPP1	1	0	0	0	1
TMEM125	1	0	0	0	1
CLEC3B	1	0	0	0	1
CD1D	1	0	0	0	1
TAS2R60	1	0	0	0	1
MIR921	1	0	0	0	1
WHSC1	1	0	0	0	1
MAP2K3	1	0	0	0	1
PCID2	1	0	0	0	1
PSMB4	1	0	0	0	1
LOC284805	1	0	0	0	1
C1orf170	1	0	0	0	1
BATF2	1	0	0	0	1
C14orf181	1	0	0	0	1
EEF1G	1	0	0	0	1
CDK12	1	0	0	0	1
MPRIP	1	0	0	0	1
SMAD6	1	0	0	0	1
FAM48B1	1	0	0	0	1
TBC1D10B	1	0	0	0	1
TTC8	1	0	0	0	1
ATP1A1	1	0	0	0	1
KCNK17	1	0	0	0	1
TRIM46	1	0	0	0	1
TMEM117	1	0	0	0	1
TMPRSS8	1	0	0	0	1
ZNF701	1	0	0	0	1
UQCRQ	1	0	0	0	1
PDHA1	1	0	0	0	1
JAM2	1	0	0	0	1
MTCP1NB	1	0	0	0	1
GPR137	1	0	0	0	1
SPARC	1	0	0	0	1
GPR177	1	0	0	0	1
KLHDC1	1	0	0	0	1
PTCHD1	1	0	0	0	1
LRDD	1	0	0	0	1
CRYBA2	1	0	0	0	1
C22orf41	1	0	0	0	1
TEAD4	1	0	0	0	1
TFPI2	1	0	0	0	1
ARSB	1	0	0	0	1
ACN9	1	0	0	0	1
REXO1	1	0	0	0	1
TRIM36	1	0	0	0	1
CCDC52	1	0	0	0	1
DIP2A	1	0	0	0	1
FAM127C	1	0	0	0	1
OR2L8	1	0	0	0	1
USP22	1	0	0	0	1
SFRS2B	1	0	0	0	1
PAFAH1B1	1	0	0	0	1
UGT1A8	1	0	0	0	1
OR52M1	1	0	0	0	1
HK2	1	0	0	0	1
PSMD12	1	0	0	0	1
PGM2L1	1	0	0	0	1
C11orf88	1	0	0	0	1
HESX1	1	0	0	0	1
SPATA3	1	0	0	0	1
PHF12	1	0	0	0	1
STL	1	0	0	0	1
JMJD7	1	0	0	0	1
FBXO42	1	0	0	0	1
SH3GLB1	1	0	0	0	1
C10orf81	1	0	0	0	1
OR2T2	1	0	0	0	1
VAMP8	1	0	0	0	1
AIM2	1	0	0	0	1
PIGP	1	0	0	0	1
DDX31	1	0	0	0	1
DHRS4L2	1	0	0	0	1
TBC1D9	1	0	0	0	1
MOGAT2	1	0	0	0	1
FAM116A	1	0	0	0	1
C13orf34	1	0	0	0	1
PPP1CB	1	0	0	0	1
FOXA1	1	0	0	0	1
MIR127	1	0	0	0	1
RPS15	1	0	0	0	1
HSP90B3P	1	0	0	0	1
C14orf147	1	0	0	0	1
FOXN1	1	0	0	0	1
TF	1	0	0	0	1
PICK1	1	0	0	0	1
SCAPER	1	0	0	0	1
C3orf18	1	0	0	0	1
INSC	1	0	0	0	1
PHF1	1	0	0	0	1
HSPC072	1	0	0	0	1
MUTYH	1	0	0	0	1
DUS1L	1	0	0	0	1
GPX3	1	0	0	0	1
C8orf31	1	0	0	0	1
TRPM8	1	0	0	0	1
PRKD1	1	0	0	0	1
TSHR	1	0	0	0	1
CCDC94	1	0	0	0	1
C17orf69	1	0	0	0	1
HPYR1	1	0	0	0	1
SLCO1A2	1	0	0	0	1
LMNB2	1	0	0	0	1
MYC	1	0	0	0	1
ZNF22	1	0	0	0	1
PABPC4L	1	0	0	0	1
SLC7A7	1	0	0	0	1
ERP27	1	0	0	0	1
C10orf88	1	0	0	0	1
SUMO3	1	0	0	0	1
FLJ41941	1	0	0	0	1
LNPEP	1	0	0	0	1
CUGBP1	1	0	0	0	1
VAMP1	1	0	0	0	1
CT45A6	1	0	0	0	1
SLC6A4	1	0	0	0	1
STK17B	1	0	0	0	1
GMPS	1	0	0	0	1
PSMA3	1	0	0	0	1
STARD10	1	0	0	0	1
RGPD8	1	0	0	0	1
SEC62	1	0	0	0	1
DEPDC7	1	0	0	0	1
PUM1	1	0	0	0	1
UBQLN2	1	0	0	0	1
AZI1	1	0	0	0	1
S100A13	1	0	0	0	1
TWIST2	1	0	0	0	1
DPY19L2	1	0	0	0	1
AKAP6	1	0	0	0	1
CHMP7	1	0	0	0	1
GALNT5	1	0	0	0	1
ARL3	1	0	0	0	1
TGFB1I1	1	0	0	0	1
METTL6	1	0	0	0	1
PIF1	1	0	0	0	1
CCDC109A	1	0	0	0	1
MRAP2	1	0	0	0	1
STK17A	1	0	0	0	1
GPR144	1	0	0	0	1
METRN	1	0	0	0	1
CMAH	1	0	0	0	1
LOC144742	1	0	0	0	1
RNF157	1	0	0	0	1
MFGE8	1	0	0	0	1
C2orf3	1	0	0	0	1
DHTKD1	1	0	0	0	1
SSTR3	1	0	0	0	1
EPB41	1	0	0	0	1
09-Mar	1	0	0	0	1
BEX4	1	0	0	0	1
LOC148696	1	0	0	0	1
TTC30A	1	0	0	0	1
MIR655	1	0	0	0	1
KIAA0391	1	0	0	0	1
PBXIP1	1	0	0	0	1
HMGN2	1	0	0	0	1
KIF11	1	0	0	0	1
ALG13	1	0	0	0	1
IDH3G	1	0	0	0	1
C1orf55	1	0	0	0	1
WHSC2	1	0	0	0	1
OSBPL11	1	0	0	0	1
RFT1	1	0	0	0	1
MIR432	1	0	0	0	1
EDN1	1	0	0	0	1
RDH11	1	0	0	0	1
RNF103	1	0	0	0	1
MIR499	1	0	0	0	1
PRPF4	1	0	0	0	1
ABCD3	1	0	0	0	1
GAA	1	0	0	0	1
STYXL1	1	0	0	0	1
DACT2	1	0	0	0	1
TOMM22	1	0	0	0	1
GRAMD3	1	0	0	0	1
CGB7	1	0	0	0	1
DNAJC18	1	0	0	0	1
ZNF496	1	0	0	0	1
CDH1	1	0	0	0	1
ZNF665	1	0	0	0	1
C8orf33	1	0	0	0	1
CGB2	1	0	0	0	1
ETV1	1	0	0	0	1
SLC41A3	1	0	0	0	1
FAM127B	1	0	0	0	1
VSIG1	1	0	0	0	1
CD7	1	0	0	0	1
PLCXD3	1	0	0	0	1
RGS14	1	0	0	0	1
CCL26	1	0	0	0	1
IL18	1	0	0	0	1
SNORA1	1	0	0	0	1
TBCCD1	1	0	0	0	1
NPSR1	1	0	0	0	1
FAM179A	1	0	0	0	1
BAALC	1	0	0	0	1
FGF2	1	0	0	0	1
RECQL5	1	0	0	0	1
SH3RF2	1	0	0	0	1
KRTAP21-1	1	0	0	0	1
DCUN1D2	1	0	0	0	1
MIR129-1	1	0	0	0	1
NDUFA12	1	0	0	0	1
ABCB8	1	0	0	0	1
GCAT	1	0	0	0	1
FAM86B2	1	0	0	0	1
GJA8	1	0	0	0	1
C1orf175	1	0	0	0	1
BTF3L4	1	0	0	0	1
FAM104A	1	0	0	0	1
MXRA8	1	0	0	0	1
ZNF85	1	0	0	0	1
SPEF2	1	0	0	0	1
SRGAP1	1	0	0	0	1
FLJ35390	1	0	0	0	1
HMOX1	1	0	0	0	1
C2orf44	1	0	0	0	1
MECP2	1	0	0	0	1
RAB7L1	1	0	0	0	1
MEGF9	1	0	0	0	1
HECA	1	0	0	0	1
WDR74	1	0	0	0	1
ARL4C	1	0	0	0	1
MBNL2	1	0	0	0	1
PLEKHG7	1	0	0	0	1
LRTM1	1	0	0	0	1
PRCP	1	0	0	0	1
ZNF471	1	0	0	0	1
ATG10	1	0	0	0	1
SMURF1	1	0	0	0	1
LANCL2	1	0	0	0	1
DDX54	1	0	0	0	1
NOM1	1	0	0	0	1
FAT2	1	0	0	0	1
GSTP1	1	0	0	0	1
CTSO	1	0	0	0	1
CDC42	1	0	0	0	1
CSF3R	1	0	0	0	1
BHLHA9	1	0	0	0	1
ARNT	1	0	0	0	1
HCFC1	1	0	0	0	1
GK	1	0	0	0	1
PKD1L1	1	0	0	0	1
PPCDC	1	0	0	0	1
SH3KBP1	1	0	0	0	1
HIVEP2	1	0	0	0	1
OR51I2	1	0	0	0	1
INCA1	1	0	0	0	1
MGC16275	1	0	0	0	1
MMP23A	1	0	0	0	1
ETV6	1	0	0	0	1
ASH1L	1	0	0	0	1
HNRNPH2	1	0	0	0	1
IGFBP2	1	0	0	0	1
MCM8	1	0	0	0	1
IRGQ	1	0	0	0	1
GNB3	1	0	0	0	1
SERPINF1	1	0	0	0	1
DPY19L2P2	1	0	0	0	1
SLC35B2	1	0	0	0	1
PLA2G4E	1	0	0	0	1
KIF14	1	0	0	0	1
GABRR3	1	0	0	0	1
AASS	1	0	0	0	1
IKBKE	1	0	0	0	1
FJX1	1	0	0	0	1
GLDC	1	0	0	0	1
MTOR	1	0	0	0	1
FARP2	1	0	0	0	1
PPP4R1	1	0	0	0	1
TRIML2	1	0	0	0	1
ERAP2	1	0	0	0	1
GALK1	1	0	0	0	1
ADAMTSL5	1	0	0	0	1
FRG2B	1	0	0	0	1
ZNF418	1	0	0	0	1
ARL15	1	0	0	0	1
ELF1	1	0	0	0	1
CEACAM1	1	0	0	0	1
CEP350	1	0	0	0	1
YWHAE	1	0	0	0	1
SAP25	1	0	0	0	1
CAV2	1	0	0	0	1
BST1	1	0	0	0	1
ALDH4A1	1	0	0	0	1
LOC221122	1	0	0	0	1
LDB1	1	0	0	0	1
SLC9A10	1	0	0	0	1
F8	1	0	0	0	1
AFF1	1	0	0	0	1
C17orf58	1	0	0	0	1
FANCB	1	0	0	0	1
C3orf52	1	0	0	0	1
C17orf47	1	0	0	0	1
SNX14	1	0	0	0	1
PDGFRL	1	0	0	0	1
SMAD7	1	0	0	0	1
LOC221442	1	0	0	0	1
POLR2D	1	0	0	0	1
PLXNA1	1	0	0	0	1
TNFRSF13C	1	0	0	0	1
C6orf204	1	0	0	0	1
FAM13AOS	1	0	0	0	1
MAP3K1	1	0	0	0	1
FN3KRP	1	0	0	0	1
BCAT2	1	0	0	0	1
IDH2	1	0	0	0	1
POLD1	1	0	0	0	1
KISS1	1	0	0	0	1
GUCA1A	1	0	0	0	1
VCPIP1	1	0	0	0	1
TMIGD2	1	0	0	0	1
CCDC157	1	0	0	0	1
TRMT1	1	0	0	0	1
TMEM87A	1	0	0	0	1
PLP2	1	0	0	0	1
STAB2	1	0	0	0	1
ARRB1	1	0	0	0	1
FAM48B2	1	0	0	0	1
KLHL25	1	0	0	0	1
PTPN9	1	0	0	0	1
PQLC2	1	0	0	0	1
DNAJB12	1	0	0	0	1
C19orf26	1	0	0	0	1
SEMA6B	1	0	0	0	1
LAMA1	1	0	0	0	1
MYBPH	1	0	0	0	1
LOC100134259	1	0	0	0	1
PPAP2B	1	0	0	0	1
CDC123	1	0	0	0	1
ATP6V1E1	1	0	0	0	1
CD300A	1	0	0	0	1
MCART6	1	0	0	0	1
EPN2	1	0	0	0	1
HSF2BP	1	0	0	0	1
C8orf58	1	0	0	0	1
EFTUD2	1	0	0	0	1
RMND5B	1	0	0	0	1
TTLL3	1	0	0	0	1
EIF4A2	1	0	0	0	1
NAT14	1	0	0	0	1
MESDC2	1	0	0	0	1
OLFML3	1	0	0	0	1
ABCC13	1	0	0	0	1
C21orf34	1	0	0	0	1
NDEL1	1	0	0	0	1
TAF1	1	0	0	0	1
RBM14	1	0	0	0	1
SDHAF1	1	0	0	0	1
SDC2	1	0	0	0	1
MYNN	1	0	0	0	1
CT47A8	1	0	0	0	1
CHPT1	1	0	0	0	1
CLCNKB	1	0	0	0	1
SPSB1	1	0	0	0	1
CHMP2A	1	0	0	0	1
TTC17	1	0	0	0	1
BTN3A3	1	0	0	0	1
TRIM42	1	0	0	0	1
NME2	1	0	0	0	1
HIST1H2AL	1	0	0	0	1
FER1L5	1	0	0	0	1
MCCD1	1	0	0	0	1
ZNF606	1	0	0	0	1
FAM26D	1	0	0	0	1
ZBTB45	1	0	0	0	1
ARSI	1	0	0	0	1
SNAP23	1	0	0	0	1
C6orf147	1	0	0	0	1
ASAH2B	1	0	0	0	1
SFRS14	1	0	0	0	1
ELMOD2	1	0	0	0	1
ZNF649	1	0	0	0	1
SLC28A1	1	0	0	0	1
FLJ44635	1	0	0	0	1
CRYBA4	1	0	0	0	1
NOL10	1	0	0	0	1
ANKRD13A	1	0	0	0	1
LOC100144604	1	0	0	0	1
CDCA4	1	0	0	0	1
KRTAP8-1	1	0	0	0	1
SLC22A13	1	0	0	0	1
MND1	1	0	0	0	1
ITGA3	1	0	0	0	1
TMEM62	1	0	0	0	1
KCNB1	1	0	0	0	1
CCDC43	1	0	0	0	1
ICMT	1	0	0	0	1
TMOD3	1	0	0	0	1
CCDC60	1	0	0	0	1
SERPINB12	1	0	0	0	1
ROCK2	1	0	0	0	1
ARPP-21	1	0	0	0	1
KCNQ1OT1	1	0	0	0	1
CHPF	1	0	0	0	1
PTPN7	1	0	0	0	1
KRT12	1	0	0	0	1
TUBA1A	1	0	0	0	1
LRRN4	1	0	0	0	1
APBB2	1	0	0	0	1
PPIL3	1	0	0	0	1
MOSC2	1	0	0	0	1
PIK3C2B	1	0	0	0	1
SCML1	1	0	0	0	1
SOST	1	0	0	0	1
ADO	1	0	0	0	1
PIGG	1	0	0	0	1
TRHR	1	0	0	0	1
BMP1	1	0	0	0	1
C11orf48	1	0	0	0	1
DOPEY2	1	0	0	0	1
SLA2	1	0	0	0	1
ADK	1	0	0	0	1
RNF167	1	0	0	0	1
FTSJ1	1	0	0	0	1
BMP7	1	0	0	0	1
RPS11	1	0	0	0	1
LIPA	1	0	0	0	1
DCST1	1	0	0	0	1
KLKB1	1	0	0	0	1
SAT1	1	0	0	0	1
B3GALT5	1	0	0	0	1
LILRB3	1	0	0	0	1
LAMP1	1	0	0	0	1
CNTNAP1	1	0	0	0	1
RAB11FIP5	1	0	0	0	1
PDLIM4	1	0	0	0	1
